nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,velocity-magnitude
     19592, 1.208702271E+03, 7.349224854E+02, 2.532640991E+02, 3.903077364E+00
     19593, 1.160062256E+03, 7.481928711E+02, 2.532640991E+02, 3.913942337E+00
     19594, 1.143279175E+03, 7.527718506E+02, 2.532640991E+02, 3.915289402E+00
     19595, 1.014142212E+03, 7.880043945E+02, 2.532640991E+02, 3.912463665E+00
     19596, 9.655022583E+02, 8.012749634E+02, 2.532640991E+02, 3.911511183E+00
     19597, 9.650004883E+02, 8.014118652E+02, 2.532640991E+02, 3.911456108E+00
     19598, 9.168623047E+02, 8.145453491E+02, 2.532640991E+02, 3.901540041E+00
     19599, 8.682222900E+02, 8.278159180E+02, 2.532640991E+02, 3.890656471E+00
     19600, 8.195822754E+02, 8.410863647E+02, 2.532640991E+02, 3.873318434E+00
     19601, 7.867211914E+02, 8.500518799E+02, 2.532640991E+02, 3.857619047E+00
     19602, 7.709422607E+02, 8.543568726E+02, 2.532640991E+02, 3.849527597E+00
     19603, 7.223022461E+02, 8.676273804E+02, 2.532640991E+02, 3.821246147E+00
     19604, 6.736622314E+02, 8.808979492E+02, 2.532640991E+02, 3.795047283E+00
     19605, 6.250222168E+02, 8.941683350E+02, 2.532640991E+02, 3.771863461E+00
     19606, 6.084422607E+02, 8.986918945E+02, 2.532640991E+02, 3.766272306E+00
     19607, 5.763822632E+02, 9.074388428E+02, 2.532640991E+02, 3.755204916E+00
     19608, 5.277423096E+02, 9.207093506E+02, 2.532640991E+02, 3.744980335E+00
     19609, 4.791022949E+02, 9.339798584E+02, 2.532640991E+02, 3.739712238E+00
     19610, 4.304623108E+02, 9.472503052E+02, 2.532640991E+02, 3.736853123E+00
     19611, 4.301631775E+02, 9.473319092E+02, 2.532640991E+02, 3.736842394E+00
     19612, 3.331823120E+02, 9.737913818E+02, 2.532640991E+02, 3.729688168E+00
     19613, 2.845422974E+02, 9.870618286E+02, 2.532640991E+02, 3.721526861E+00
     19614, 2.518843689E+02, 9.959719238E+02, 2.532640991E+02, 3.713768005E+00
     19615, 2.359023132E+02, 1.000332336E+03, 2.532640991E+02, 3.709555149E+00
     19616, 8.998231506E+01, 1.040143921E+03, 2.532640991E+02, 3.629048586E+00
     19617, 7.360549927E+01, 1.044611938E+03, 2.532640991E+02, 3.616435051E+00
     19618, 4.134232330E+01, 1.053414307E+03, 2.532640991E+02, 3.591109514E+00
     19619, 1.938302490E+03, 5.358649292E+02, 2.532641144E+02, 3.652081490E+00
     19620, 1.889662476E+03, 5.491354980E+02, 2.532641144E+02, 3.666400433E+00
     19621, 1.111422241E+03, 7.614634399E+02, 2.532641144E+02, 3.914901733E+00
     19622, 1.062782227E+03, 7.747340088E+02, 2.532641144E+02, 3.913254023E+00
     19623, 1.872623138E+02, 1.013602905E+03, 2.532641144E+02, 3.691110849E+00
     19624, 4.303981934E+02, 9.472678223E+02, 2.533282166E+02, 3.736919403E+00
     19625, 9.653947144E+02, 8.013042603E+02, 2.533716583E+02, 3.911517859E+00
     19626, 4.305745239E+02, 9.472196655E+02, 2.533763275E+02, 3.736975431E+00
     19627, 1.500391235E+03, 6.553406982E+02, 2.534152985E+02, 3.796687841E+00
     19628, 9.656905518E+02, 8.012236328E+02, 2.534523773E+02, 3.911530018E+00
     19629, 1.500807007E+03, 6.552272339E+02, 2.535287628E+02, 3.796654940E+00
     19630, 1.844317505E+03, 5.615069580E+02, 2.565592041E+02, 3.683589935E+00
     19631, 1.309320923E+03, 7.074705200E+02, 2.566027222E+02, 3.871098518E+00
     19632, 7.743244629E+02, 8.534340820E+02, 2.566463318E+02, 3.851769447E+00
     19633, 2.393280792E+02, 9.993977051E+02, 2.566898499E+02, 3.713813305E+00
     19634, 8.647195435E+01, 1.041101563E+03, 2.567744751E+02, 3.629743338E+00
     19635, 6.214683228E+02, 8.951379395E+02, 2.568179932E+02, 3.774767399E+00
     19636, 1.156464722E+03, 7.491743774E+02, 2.568615417E+02, 3.914538383E+00
     19637, 1.691461426E+03, 6.032108154E+02, 2.569051819E+02, 3.736310482E+00
     19638, 1.835254761E+03, 5.639795532E+02, 2.590317688E+02, 3.688706636E+00
     19639, 1.300138428E+03, 7.099758301E+02, 2.591080017E+02, 3.875254393E+00
     19640, 7.650220337E+02, 8.559721069E+02, 2.591843262E+02, 3.848660469E+00
     19641, 2.299058838E+02, 1.001968384E+03, 2.592605286E+02, 3.712851048E+00
     19642, 9.612683105E+01, 1.038467407E+03, 2.594086304E+02, 3.639152050E+00
     19643, 6.312429810E+02, 8.924711914E+02, 2.594848328E+02, 3.780577898E+00
     19644, 1.166359253E+03, 7.464749146E+02, 2.595610657E+02, 3.913439751E+00
     19645, 1.701475708E+03, 6.004785156E+02, 2.596373901E+02, 3.735119343E+00
     19646, 1.653247314E+03, 6.136367798E+02, 2.600490112E+02, 3.751885891E+00
     19647, 1.987605469E+03, 5.224135132E+02, 2.600520325E+02, 3.645051479E+00
     19648, 1.118250732E+03, 7.596004028E+02, 2.600926208E+02, 3.914169312E+00
     19649, 5.832543335E+02, 9.055639648E+02, 2.601361694E+02, 3.764377594E+00
     19650, 4.825792694E+01, 1.051527466E+03, 2.601797180E+02, 3.603113651E+00
     19651, 2.775420532E+02, 9.889716187E+02, 2.602643127E+02, 3.726818323E+00
     19652, 8.125385132E+02, 8.430081177E+02, 2.603078613E+02, 3.872702122E+00
     19653, 1.347535034E+03, 6.970445557E+02, 2.603514099E+02, 3.856331348E+00
     19654, 1.882531494E+03, 5.510809937E+02, 2.603949890E+02, 3.674370766E+00
     19655, 1.462177124E+03, 6.657666016E+02, 2.635388489E+02, 3.815889359E+00
     19656, 9.271806030E+02, 8.117302246E+02, 2.635824890E+02, 3.903207779E+00
     19657, 3.921842041E+02, 9.576937866E+02, 2.636259766E+02, 3.745649338E+00
     19658, 4.686122437E+02, 9.368418579E+02, 2.637541199E+02, 3.750617504E+00
     19659, 1.003608643E+03, 7.908782959E+02, 2.637976685E+02, 3.912462711E+00
     19660, 1.538605103E+03, 6.449146729E+02, 2.638413086E+02, 3.792286396E+00
     19661, 3.116522980E+01, 1.056190918E+03, 2.650227966E+02, 3.594293594E+00
     19662, 1.634586060E+03, 6.187281494E+02, 2.651403809E+02, 3.762267590E+00
     19663, 1.099469727E+03, 7.647243652E+02, 2.652166443E+02, 3.914204121E+00
     19664, 5.643535156E+02, 9.107206421E+02, 2.652928467E+02, 3.765063763E+00
     19665, 2.967954407E+02, 9.837187500E+02, 2.655172424E+02, 3.735381126E+00
     19666, 8.319116821E+02, 8.377225342E+02, 2.655934753E+02, 3.880374193E+00
     19667, 1.367027954E+03, 6.917262573E+02, 2.656697083E+02, 3.852744579E+00
     19668, 1.902144287E+03, 5.457300415E+02, 2.657459412E+02, 3.673297405E+00
     19669, 1.806103516E+03, 5.719329224E+02, 2.669851379E+02, 3.704769850E+00
     19670, 1.271106934E+03, 7.178964844E+02, 2.670286865E+02, 3.887805223E+00
     19671, 7.361104126E+02, 8.638601074E+02, 2.670722961E+02, 3.835110664E+00
     19672, 2.011140442E+02, 1.009823669E+03, 2.671158447E+02, 3.710025787E+00
     19673, 1.246859665E+02, 1.030675659E+03, 2.672004700E+02, 3.667104959E+00
     19674, 6.596823730E+02, 8.847120361E+02, 2.672439575E+02, 3.802294970E+00
     19675, 1.194678833E+03, 7.387484741E+02, 2.672875366E+02, 3.906833172E+00
     19676, 1.729675415E+03, 5.927848511E+02, 2.673311157E+02, 3.730821371E+00
     19677, 2.000000000E+03, 5.190318604E+02, 2.704523010E+02, 3.651860952E+00
     19678, 1.615033325E+03, 6.240628052E+02, 2.704750061E+02, 3.772413015E+00
     19679, 1.080036743E+03, 7.700263062E+02, 2.705185547E+02, 3.912793636E+00
     19680, 5.450402832E+02, 9.159898682E+02, 2.705621033E+02, 3.767184496E+00
     19681, 3.157561340E+02, 9.785457153E+02, 2.706902771E+02, 3.744081020E+00
     19682, 8.507525635E+02, 8.325821533E+02, 2.707338257E+02, 3.887892008E+00
     19683, 1.385749023E+03, 6.866185913E+02, 2.707774048E+02, 3.847462654E+00
     19684, 1.920745605E+03, 5.406550293E+02, 2.708209534E+02, 3.671883106E+00
     19685, 1.433917358E+03, 6.734768066E+02, 2.712490234E+02, 3.830737829E+00
     19686, 8.988011475E+02, 8.194730225E+02, 2.713252563E+02, 3.899296284E+00
     19687, 3.636849365E+02, 9.654692993E+02, 2.714014893E+02, 3.750339031E+00
     19688, 4.974639587E+02, 9.289702148E+02, 2.716257935E+02, 3.761306763E+00
     19689, 1.965902222E+03, 5.283348999E+02, 2.716867065E+02, 3.660452366E+00
     19690, 1.032579956E+03, 7.829739990E+02, 2.717019348E+02, 3.913231850E+00
     19691, 1.567696655E+03, 6.369776611E+02, 2.717783203E+02, 3.789113998E+00
     19692, 1.533332157E+01, 1.060510376E+03, 2.726665039E+02, 3.589023352E+00
     19693, 1.958959595E+03, 5.302290649E+02, 2.739213257E+02, 3.664142847E+00
     19694, 1.423963135E+03, 6.761926880E+02, 2.739648743E+02, 3.835748911E+00
     19695, 8.889666138E+02, 8.221561890E+02, 2.740084229E+02, 3.896962166E+00
     19696, 3.539701843E+02, 9.681197510E+02, 2.740519714E+02, 3.752324581E+00
     19697, 5.068262939E+02, 9.264158936E+02, 2.741801147E+02, 3.765429974E+00
     19698, 1.041822754E+03, 7.804523926E+02, 2.742236023E+02, 3.912916660E+00
     19699, 1.576819336E+03, 6.344887085E+02, 2.742672424E+02, 3.787836552E+00
     19700, 1.768365356E+03, 5.822291260E+02, 2.772813416E+02, 3.725761652E+00
     19701, 1.233248779E+03, 7.282253418E+02, 2.773575439E+02, 3.899124622E+00
     19702, 1.767889526E+03, 5.823588867E+02, 2.774111328E+02, 3.726017714E+00
     19703, 6.981323853E+02, 8.742216797E+02, 2.774339294E+02, 3.825744152E+00
     19704, 1.232892822E+03, 7.283224487E+02, 2.774546814E+02, 3.899191380E+00
     19705, 6.978964233E+02, 8.742861328E+02, 2.774983215E+02, 3.825672388E+00
     19706, 1.630164490E+02, 1.020217834E+03, 2.775099792E+02, 3.700829029E+00
     19707, 1.628999786E+02, 1.020249573E+03, 2.775417480E+02, 3.700799227E+00
     19708, 2.057984924E+01, 1.059078979E+03, 2.775439758E+02, 3.597710609E+00
     19709, 1.962622314E+03, 5.292297974E+02, 2.775841064E+02, 3.666383505E+00
     19710, 1.945534424E+03, 5.338918457E+02, 2.775841064E+02, 3.670928955E+00
     19711, 1.913982422E+03, 5.425001831E+02, 2.775841064E+02, 3.679635286E+00
     19712, 1.865342407E+03, 5.557706909E+02, 2.775841064E+02, 3.694015503E+00
     19713, 1.816702393E+03, 5.690411377E+02, 2.775841064E+02, 3.709830284E+00
     19714, 1.768062500E+03, 5.823117065E+02, 2.775841064E+02, 3.726101398E+00
     19715, 1.767255493E+03, 5.825318604E+02, 2.775841064E+02, 3.726359367E+00
     19716, 1.719422363E+03, 5.955822144E+02, 2.775841064E+02, 3.742390156E+00
     19717, 1.670782471E+03, 6.088526611E+02, 2.775841064E+02, 3.759033203E+00
     19718, 1.622142456E+03, 6.221232300E+02, 2.775841064E+02, 3.775631189E+00
     19719, 1.588976440E+03, 6.311718750E+02, 2.775841064E+02, 3.786216497E+00
     19720, 1.573502441E+03, 6.353936768E+02, 2.775841064E+02, 3.791461706E+00
     19721, 1.524862305E+03, 6.486641846E+02, 2.775841064E+02, 3.807019234E+00
     19722, 1.476222412E+03, 6.619346924E+02, 2.775841064E+02, 3.821996927E+00
     19723, 1.427582275E+03, 6.752052002E+02, 2.775841064E+02, 3.837207079E+00
     19724, 1.410697632E+03, 6.798118896E+02, 2.775841064E+02, 3.842734575E+00
     19725, 1.378942383E+03, 6.884756470E+02, 2.775841064E+02, 3.853904724E+00
     19726, 1.330302246E+03, 7.017462158E+02, 2.775841064E+02, 3.870360851E+00
     19727, 1.281662354E+03, 7.150166016E+02, 2.775841064E+02, 3.886218548E+00
     19728, 1.233022217E+03, 7.282871704E+02, 2.775841064E+02, 3.899187803E+00
     19729, 1.232418457E+03, 7.284519043E+02, 2.775841064E+02, 3.899299860E+00
     19730, 1.184382324E+03, 7.415576172E+02, 2.775841064E+02, 3.907408714E+00
     19731, 1.135742188E+03, 7.548281860E+02, 2.775841064E+02, 3.910802841E+00
     19732, 1.087102295E+03, 7.680986328E+02, 2.775841064E+02, 3.911855698E+00
     19733, 1.054139771E+03, 7.770918579E+02, 2.775841064E+02, 3.912779331E+00
     19734, 1.038462158E+03, 7.813692017E+02, 2.775841064E+02, 3.912058353E+00
     19735, 9.898222656E+02, 7.946396484E+02, 2.775841064E+02, 3.907997131E+00
     19736, 9.411822510E+02, 8.079101563E+02, 2.775841064E+02, 3.904245853E+00
     19737, 8.925422974E+02, 8.211806030E+02, 2.775841064E+02, 3.897994995E+00
     19738, 8.758607788E+02, 8.257318726E+02, 2.775841064E+02, 3.894193888E+00
     19739, 8.439022827E+02, 8.344511719E+02, 2.775841064E+02, 3.885130882E+00
     19740, 7.952622681E+02, 8.477216187E+02, 2.775841064E+02, 3.867136955E+00
     19741, 7.466222534E+02, 8.609921265E+02, 2.775841064E+02, 3.846988678E+00
     19742, 6.979822388E+02, 8.742626953E+02, 2.775841064E+02, 3.825789690E+00
     19743, 6.975820313E+02, 8.743718872E+02, 2.775841064E+02, 3.825631618E+00
     19744, 6.493422241E+02, 8.875330811E+02, 2.775841064E+02, 3.805789709E+00
     19745, 6.007022705E+02, 9.008036499E+02, 2.775841064E+02, 3.789171457E+00
     19746, 5.520622559E+02, 9.140740356E+02, 2.775841064E+02, 3.776637316E+00
     19747, 5.193027954E+02, 9.230119019E+02, 2.775841064E+02, 3.771187067E+00
     19748, 5.034223022E+02, 9.273446045E+02, 2.775841064E+02, 3.768472195E+00
     19749, 4.547822876E+02, 9.406151123E+02, 2.775841064E+02, 3.764065266E+00
     19750, 4.061423340E+02, 9.538856201E+02, 2.775841064E+02, 3.760615349E+00
     19751, 3.575023193E+02, 9.671561279E+02, 2.775841064E+02, 3.756097794E+00
     19752, 3.410239258E+02, 9.716519165E+02, 2.775841064E+02, 3.754004002E+00
     19753, 3.088623047E+02, 9.804265747E+02, 2.775841064E+02, 3.749250174E+00
     19754, 2.602222900E+02, 9.936970825E+02, 2.775841064E+02, 3.738703012E+00
     19755, 2.115823059E+02, 1.006967590E+03, 2.775841064E+02, 3.723475695E+00
     19756, 1.629423218E+02, 1.020238037E+03, 2.775841064E+02, 3.700860739E+00
     19757, 1.627447662E+02, 1.020291931E+03, 2.775841064E+02, 3.700737953E+00
     19758, 1.143023148E+02, 1.033508545E+03, 2.775841064E+02, 3.669281960E+00
     19759, 6.566232300E+01, 1.046779053E+03, 2.775841064E+02, 3.632916212E+00
     19760, 1.628999634E+02, 1.020249573E+03, 2.776264343E+02, 3.700884342E+00
     19761, 1.630164490E+02, 1.020217834E+03, 2.776582336E+02, 3.700975657E+00
     19762, 6.978964233E+02, 8.742861328E+02, 2.776699219E+02, 3.825851917E+00
     19763, 1.232892822E+03, 7.283225098E+02, 2.777135315E+02, 3.899273157E+00
     19764, 6.981323853E+02, 8.742216797E+02, 2.777342834E+02, 3.825987577E+00
     19765, 1.767889526E+03, 5.823588867E+02, 2.777570801E+02, 3.726323843E+00
     19766, 1.233248779E+03, 7.282253418E+02, 2.778106689E+02, 3.899258375E+00
     19767, 1.768365356E+03, 5.822291260E+02, 2.778868713E+02, 3.726304293E+00
     19768, 1.576819336E+03, 6.344887085E+02, 2.809009705E+02, 3.793218374E+00
     19769, 1.041822754E+03, 7.804523926E+02, 2.809446106E+02, 3.912834406E+00
     19770, 5.068262939E+02, 9.264158936E+02, 2.809880981E+02, 3.772977352E+00
     19771, 3.539701843E+02, 9.681197510E+02, 2.811162415E+02, 3.759803057E+00
     19772, 8.889666138E+02, 8.221561890E+02, 2.811597900E+02, 3.898988962E+00
     19773, 1.423963135E+03, 6.761926880E+02, 2.812033386E+02, 3.841309309E+00
     19774, 1.958959595E+03, 5.302290649E+02, 2.812468567E+02, 3.671123505E+00
     19775, 0.000000000E+00, 1.064693726E+03, 2.830456848E+02, 3.587956905E+00
     19776, 1.567696655E+03, 6.369776611E+02, 2.833898926E+02, 3.798529625E+00
     19777, 1.032579956E+03, 7.829739990E+02, 2.834662781E+02, 3.913226366E+00
     19778, 1.965154663E+03, 5.285388794E+02, 2.834728699E+02, 3.672074795E+00
     19779, 4.974639893E+02, 9.289702148E+02, 2.835424194E+02, 3.774647236E+00
     19780, 3.636849365E+02, 9.654692993E+02, 2.837667236E+02, 3.763674736E+00
     19781, 8.988011475E+02, 8.194730225E+02, 2.838429260E+02, 3.901401520E+00
     19782, 1.433917358E+03, 6.734768066E+02, 2.839191895E+02, 3.840869427E+00
     19783, 1.920745605E+03, 5.406550293E+02, 2.843472595E+02, 3.684704065E+00
     19784, 1.385749023E+03, 6.866185913E+02, 2.843908386E+02, 3.856430531E+00
     19785, 8.507525635E+02, 8.325821533E+02, 2.844343872E+02, 3.889179707E+00
     19786, 3.157561340E+02, 9.785457153E+02, 2.844779358E+02, 3.758200407E+00
     19787, 5.450402832E+02, 9.159899292E+02, 2.846061096E+02, 3.784326792E+00
     19788, 1.080036743E+03, 7.700263062E+02, 2.846496277E+02, 3.914770842E+00
     19789, 1.615033203E+03, 6.240627441E+02, 2.846932068E+02, 3.784356594E+00
     19790, 1.988530273E+03, 5.221611938E+02, 2.868562927E+02, 3.670991182E+00
     19791, 1.729675415E+03, 5.927848511E+02, 2.878370972E+02, 3.748600960E+00
     19792, 1.194678833E+03, 7.387484741E+02, 2.878806763E+02, 3.908233166E+00
     19793, 6.596823730E+02, 8.847120361E+02, 2.879242554E+02, 3.819683790E+00
     19794, 1.246859589E+02, 1.030675537E+03, 2.879677429E+02, 3.688129187E+00
     19795, 2.011140442E+02, 1.009823669E+03, 2.880523682E+02, 3.730734825E+00
     19796, 7.361104126E+02, 8.638601074E+02, 2.880959167E+02, 3.852152109E+00
     19797, 1.271106934E+03, 7.178964844E+02, 2.881395264E+02, 3.894042015E+00
     19798, 1.806103516E+03, 5.719329224E+02, 2.881830750E+02, 3.723759174E+00
     19799, 1.902144287E+03, 5.457300415E+02, 2.894223022E+02, 3.695286274E+00
     19800, 2.946445465E+00, 1.063889893E+03, 2.894398193E+02, 3.596326590E+00
     19801, 1.367027954E+03, 6.917262573E+02, 2.894985046E+02, 3.866149902E+00
     19802, 8.319116211E+02, 8.377225342E+02, 2.895747681E+02, 3.886380672E+00
     19803, 2.967954407E+02, 9.837187500E+02, 2.896509705E+02, 3.759956360E+00
     19804, 5.643535156E+02, 9.107206421E+02, 2.898753662E+02, 3.794159889E+00
     19805, 1.099469727E+03, 7.647243652E+02, 2.899515686E+02, 3.915659189E+00
     19806, 1.634586060E+03, 6.187281494E+02, 2.900278320E+02, 3.782990217E+00
     19807, 3.116522980E+01, 1.056190918E+03, 2.902568665E+02, 3.619996071E+00
     19808, 0.000000000E+00, 1.064693726E+03, 2.909623108E+02, 3.595585346E+00
     19809, 1.538605103E+03, 6.449146729E+02, 2.913269043E+02, 3.814573765E+00
     19810, 1.003608643E+03, 7.908782959E+02, 2.913705444E+02, 3.912449837E+00
     19811, 4.686122437E+02, 9.368418579E+02, 2.914140625E+02, 3.781582832E+00
     19812, 3.921842041E+02, 9.576937866E+02, 2.915422363E+02, 3.775756598E+00
     19813, 9.271806030E+02, 8.117302246E+02, 2.915857239E+02, 3.907917500E+00
     19814, 1.462177124E+03, 6.657666016E+02, 2.916293335E+02, 3.838351727E+00
     19815, 0.000000000E+00, 1.064693726E+03, 2.927485046E+02, 3.597744465E+00
     19816, 1.882531494E+03, 5.510809937E+02, 2.947732239E+02, 3.706298828E+00
     19817, 1.347535034E+03, 6.970445557E+02, 2.948168030E+02, 3.875720501E+00
     19818, 8.125385132E+02, 8.430081177E+02, 2.948603210E+02, 3.881356478E+00
     19819, 2.775420532E+02, 9.889716797E+02, 2.949038696E+02, 3.762091637E+00
     19820, 4.825792694E+01, 1.051527466E+03, 2.949884949E+02, 3.638568401E+00
     19821, 5.832543335E+02, 9.055639648E+02, 2.950320435E+02, 3.805680275E+00
     19822, 1.118250732E+03, 7.596004028E+02, 2.950755920E+02, 3.916227341E+00
     19823, 1.653247314E+03, 6.136367798E+02, 2.951192017E+02, 3.781086922E+00
     19824, 1.701475708E+03, 6.004785156E+02, 2.955307922E+02, 3.765407085E+00
     19825, 1.166359253E+03, 7.464749146E+02, 2.956071472E+02, 3.913914442E+00
     19826, 6.312429199E+02, 8.924711304E+02, 2.956833801E+02, 3.818945408E+00
     19827, 9.612683105E+01, 1.038467407E+03, 2.957596130E+02, 3.676450729E+00
     19828, 2.975597858E+00, 1.063881958E+03, 2.957925415E+02, 3.603993416E+00
     19829, 2.299058685E+02, 1.001968323E+03, 2.959076843E+02, 3.749379873E+00
     19830, 7.650220337E+02, 8.559721069E+02, 2.959838867E+02, 3.867405653E+00
     19831, 1.300138428E+03, 7.099758301E+02, 2.960601501E+02, 3.891186237E+00
     19832, 1.835254761E+03, 5.639795532E+02, 2.961364441E+02, 3.722367764E+00
     19833, 1.691461426E+03, 6.032108154E+02, 2.982630310E+02, 3.771209240E+00
     19834, 1.156464844E+03, 7.491743774E+02, 2.983066711E+02, 3.915084600E+00
     19835, 6.214683228E+02, 8.951379395E+02, 2.983501892E+02, 3.818787813E+00
     19836, 8.647195435E+01, 1.041101563E+03, 2.983937378E+02, 3.672447443E+00
     19837, 2.393280792E+02, 9.993977051E+02, 2.984783630E+02, 3.755466938E+00
     19838, 7.743244629E+02, 8.534340820E+02, 2.985219116E+02, 3.873100519E+00
     19839, 1.309320923E+03, 7.074705200E+02, 2.985654297E+02, 3.889190435E+00
     19840, 1.844317505E+03, 5.615069580E+02, 2.986090088E+02, 3.721737385E+00
     19841, 1.500807007E+03, 6.552272339E+02, 3.016394348E+02, 3.835618734E+00
     19842, 9.656905518E+02, 8.012236328E+02, 3.017158203E+02, 3.913964510E+00
     19843, 1.500391235E+03, 6.553406982E+02, 3.017529297E+02, 3.835835695E+00
     19844, 4.305745239E+02, 9.472196655E+02, 3.017918701E+02, 3.790393829E+00
     19845, 9.653947144E+02, 8.013042603E+02, 3.017965393E+02, 3.913960457E+00
     19846, 4.303981934E+02, 9.472678223E+02, 3.018399963E+02, 3.790444136E+00
     19847, 1.938302368E+03, 5.358649292E+02, 3.019041138E+02, 3.698298454E+00
     19848, 1.889662476E+03, 5.491354980E+02, 3.019041138E+02, 3.711688757E+00
     19849, 1.856395020E+03, 5.582118530E+02, 3.019041138E+02, 3.721440315E+00
     19850, 1.841022461E+03, 5.624059448E+02, 3.019041138E+02, 3.726170063E+00
     19851, 1.792382446E+03, 5.756764526E+02, 3.019041138E+02, 3.742044449E+00
     19852, 1.743742432E+03, 5.889469604E+02, 3.019041138E+02, 3.757837296E+00
     19853, 1.695102417E+03, 6.022174072E+02, 3.019041138E+02, 3.773569584E+00
     19854, 1.678115845E+03, 6.068518677E+02, 3.019041138E+02, 3.779034138E+00
